source_name,headline,article_url,publication_date,discovery_source,collection_timestamp,audit_status,reason,qa_status,date_status
Libya Review,Greek PM Says Migration from Libya Remains Major Concern for Greece,https://libyareview.com/66179/greek-pm-says-migration-from-libya-remains-major-concern-for-greece/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya’s Sirte Oil Company Expands Cooperation with SLB on Field Development,https://libyareview.com/66176/libyas-sirte-oil-company-expands-cooperation-with-slb-on-field-development/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,"Sea-Watch Alleges 7,400 Migrants Were Transferred from Tunisia to Libya",https://libyareview.com/66173/sea-watch-alleges-7400-migrants-were-transferred-from-tunisia-to-libya/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya’s Largest University Rises Again After Years of War Damage,https://libyareview.com/66170/libyas-largest-university-rises-again-after-years-of-war-damage/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya’s Sirte University to Host AI Conference,https://libyareview.com/66166/libyas-sirte-university-to-host-ai-conference/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya’s Sirte Port Nears Full Operation as Major Infrastructure Works Advance,https://libyareview.com/66162/libyas-sirte-port-nears-full-operation-as-major-infrastructure-works-advance/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,French Ambassador Launches 1st French University Alumni Club in Libya,https://libyareview.com/66159/french-ambassador-launches-1st-french-university-alumni-club-in-libya/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Sisters Arrested Over Brother’s Killing in Libya,https://libyareview.com/66156/sisters-arrested-over-brothers-killing-in-libya/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Explores PETEX Technology for Oil Production,https://libyareview.com/66153/libya-explores-petex-technology-for-oil-production/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Gaddafi Family Demands Justice Five Months After Saif Al Islam’s Death,https://libyareview.com/66150/gaddafi-family-demands-justice-five-months-after-saif-al-islams-death/,,https://libyareview.com/category/libya/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Introduces New Controls on Grain Imports to Strengthen Food Security,https://libyareview.com/65968/libya-introduces-new-controls-on-grain-imports-to-strengthen-food-security/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Central Bank Reports Strong Oil Revenues and Economic Growth in Libya,https://libyareview.com/65908/central-bank-reports-strong-oil-revenues-and-economic-growth-in-libya/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya and Turkey Discuss Expanding Economic Cooperation,https://libyareview.com/65755/libya-and-turkey-discuss-expanding-economic-cooperation/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya and Turkey Expand Economic Cooperation in Benghazi,https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,US Backs Libya Development Deal As Step Towards Economic Stability,https://libyareview.com/65283/us-backs-libya-development-deal-as-step-towards-economic-stability/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Greece Rescues 80 Migrants from Libya Route,https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Benghazi Set to Host 1st Annual Arab Media Conference,https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Municipal Theatre in Libya’s Sebha Reopened,https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Italian Embassy in Libya Inaugurates Archeology Exhibition,https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Celebrates 22nd Anniversary of Shahat Culture House,https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Elects First Woman President of a Sports Club,https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Selected to Stage Arab Clubs Mini Football Championship,https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Aliou Cisse Quits as Libya Coach in Unexpected Move,https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Egypt Comeback Deepens Libya’s U17 Qualifying Woes,https://libyareview.com/64449/egypt-comeback-deepens-libyas-u17-qualifying-woes/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libyan Football Federation Warns Against Match Manipulation,https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,,https://libyareview.com/,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,UN Official: Libya’s Future Depends on Libyans Alone,https://libyareview.com/66185/un-official-libyas-future-depends-on-libyans-alone/,,https://libyareview.com/?s=structured+dialogue+latest,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Appears in Emerging Maritime Cocaine Smuggling Route,https://libyareview.com/66182/libya-appears-in-emerging-maritime-cocaine-smuggling-route/,,https://libyareview.com/?s=structured+dialogue+latest,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,How Libya’s Oil Wealth Is Sustaining Rival Centers of Power?,https://libyareview.com/66187/how-libyas-oil-wealth-is-sustaining-rival-centers-of-power/,,https://libyareview.com/?s=structured+dialogue+latest,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Massad Boulos: Libyans Must Lead Political Solution,https://libyareview.com/66190/massad-boulos-libyans-must-lead-political-solution/,,https://libyareview.com/?s=structured+dialogue+latest,2026-06-14T06:50:04Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Observer,"Dbeibah, US Chargé d’Affaires discuss unified development program, economic cooperation",https://libyaobserver.ly/news/dbeibah-us-charge-daffaires-discuss-unified-development-program-economic-cooperation,2026-06-11,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,rejected,in_range
Libya Observer,European Union backs Structured Dialogue recommendations,https://libyaobserver.ly/news/european-union-backs-structured-dialogue-recommendations,2026-06-11,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,rejected,in_range
Libya Observer,Army chief discusses naval cooperation during French ship visit,https://libyaobserver.ly/inbrief/army-chief-discusses-naval-cooperation-during-french-ship-visit,2026-06-11,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,rejected,in_range
Libya Observer,Authorities identify 27 more Storm Daniel victims in Derna,https://libyaobserver.ly/news/authorities-identify-27-more-storm-daniel-victims-derna,2026-06-11,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,rejected,in_range
Libya Observer,Journalists’ federations urge release of Spanish reporter detained in Benghazi,https://libyaobserver.ly/inbrief/journalists-federations-urge-release-spanish-reporter-detained-benghazi,2026-06-10,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,rejected,in_range
Libya Observer,"Local governance training wraps up, boosting municipal capacity",https://libyaobserver.ly/news/local-governance-training-wraps-boosting-municipal-capacity,2026-06-10,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,no_libya_angle,rejected,in_range
Libya Observer,"Libyan Iron Company, Export Development Authority sign deal to build fishing trawler factory",https://libyaobserver.ly/inbrief/libyan-iron-company-export-development-authority-sign-deal-build-fishing-trawler-factory,2026-06-10,https://libyaobserver.ly/inbrief,2026-06-14T06:50:00Z,not_in_final_report,weather_or_daily_bulletin,rejected,in_range
Libya Observer,GNU orders power plan to manage peak demand,https://libyaobserver.ly/news/gnu-orders-power-plan-manage-peak-demand,2026-06-10,https://libyaobserver.ly/news,2026-06-14T06:50:00Z,not_in_final_report,low_editorial_value,approved,in_range
